"timestamp","ENERGIE_EINSPEISUNG","LEISTUNG_EINSPEISUNG"
"2021-08-29 20:15:00","11708.844","0.000"
"2021-08-29 20:30:00","11708.844","0.000"
"2021-08-29 20:45:00","11708.844","0.000"
"2021-08-29 21:00:00","11708.844","0.000"
"2021-08-29 21:15:00","11708.844","0.000"
"2021-08-29 21:30:00","11708.844","0.000"
"2021-08-29 21:45:00","11708.846","0.008"
"2021-08-29 22:00:00","11708.850","0.015"
"2021-08-29 22:15:00","11708.855","0.023"
"2021-08-29 22:30:00","11708.863","0.031"
"2021-08-29 22:45:00","11708.873","0.038"
"2021-08-29 23:00:00","11708.884","0.046"
"2021-08-29 23:15:00","11708.898","0.054"
"2021-08-29 23:30:00","11708.913","0.061"
"2021-08-29 23:45:00","11708.930","0.069"
"2021-08-30 00:00:00","11708.930","0.000"
"2021-08-30 00:15:00","11708.930","0.000"
"2021-08-30 00:30:00","11708.930","0.000"
"2021-08-30 00:45:00","11708.930","0.000"
"2021-08-30 01:00:00","11708.930","0.000"
"2021-08-30 01:15:00","11708.930","0.000"
"2021-08-30 01:30:00","11708.930","0.000"
"2021-08-30 01:45:00","11708.930","0.000"
"2021-08-30 02:00:00","11708.930","0.000"
"2021-08-30 02:15:00","11708.930","0.000"
"2021-08-30 02:30:00","11708.930","0.000"
"2021-08-30 02:45:00","11708.930","0.000"
"2021-08-30 03:00:00","11708.930","0.000"
"2021-08-30 03:15:00","11708.930","0.000"
"2021-08-30 03:30:00","11708.933","0.012"
"2021-08-30 03:45:00","11708.943","0.038"
"2021-08-30 04:00:00","11708.970","0.110"
"2021-08-30 04:15:00","11709.016","0.183"
"2021-08-30 04:30:00","11709.088","0.290"
"2021-08-30 04:45:00","11709.216","0.513"
"2021-08-30 05:00:00","11709.380","0.653"
"2021-08-30 05:15:00","11709.631","1.005"
"2021-08-30 05:30:00","11709.993","1.447"
"2021-08-30 05:45:00","11710.453","1.842"
"2021-08-30 06:00:00","11711.014","2.245"
"2021-08-30 06:15:00","11711.792","3.109"
"2021-08-30 06:30:00","11712.753","3.847"
"2021-08-30 06:45:00","11713.823","4.277"
"2021-08-30 07:00:00","11714.982","4.636"
"2021-08-30 07:15:00","11716.209","4.910"
"2021-08-30 07:30:00","11717.521","5.249"
"2021-08-30 07:45:00","11719.017","5.983"
"2021-08-30 08:00:00","11720.805","7.153"
"2021-08-30 08:15:00","11722.813","8.028"
"2021-08-30 08:30:00","11724.924","8.446"
"2021-08-30 08:45:00","11726.934","8.038"
"2021-08-30 09:00:00","11728.977","8.173"
"2021-08-30 09:15:00","11730.984","8.029"
"2021-08-30 09:30:00","11733.311","9.307"
"2021-08-30 09:45:00","11735.899","10.354"
"2021-08-30 10:00:00","11738.733","11.335"
"2021-08-30 10:15:00","11741.283","10.199"
"2021-08-30 10:30:00","11743.581","9.194"
"2021-08-30 10:45:00","11745.902","9.283"
"2021-08-30 11:00:00","11748.172","9.082"
"2021-08-30 11:15:00","11750.581","9.633"
"2021-08-30 11:30:00","11753.198","10.471"
"2021-08-30 11:45:00","11755.907","10.833"
"2021-08-30 12:00:00","11758.848","11.765"
"2021-08-30 13:15:00","11769.534","6.308"
"2021-08-30 13:30:00","11771.025","5.961"
"2021-08-30 13:45:00","11772.503","5.914"
"2021-08-30 14:00:00","11773.824","5.283"
"2021-08-30 14:15:00","11775.145","5.284"
"2021-08-30 14:30:00","11776.418","5.094"
"2021-08-30 14:45:00","11777.582","4.652"
"2021-08-30 15:00:00","11778.839","5.028"
"2021-08-30 15:15:00","11779.897","4.235"
"2021-08-30 15:30:00","11781.048","4.602"
"2021-08-30 15:45:00","11782.027","3.915"
"2021-08-30 16:00:00","11782.732","2.823"
"2021-08-30 16:15:00","11783.440","2.830"
"2021-08-30 16:30:00","11783.951","2.042"
"2021-08-30 16:45:00","11784.271","1.282"
"2021-08-30 17:00:00","11784.543","1.088"
"2021-08-30 17:15:00","11784.741","0.792"
"2021-08-30 17:30:00","11784.883","0.567"
"2021-08-30 17:45:00","11785.001","0.472"
"2021-08-30 18:00:00","11785.090","0.358"
"2021-08-30 18:15:00","11785.140","0.200"
"2021-08-30 18:30:00","11785.166","0.101"
"2021-08-30 18:45:00","11785.173","0.028"
"2021-08-30 19:00:00","11785.176","0.012"
"2021-08-30 19:15:00","11785.176","0.000"
"2021-08-30 19:30:00","11785.176","0.000"
"2021-08-30 19:45:00","11785.176","0.000"
"2021-08-30 20:00:00","11785.176","0.000"
"2021-08-30 20:15:00","11785.176","0.000"
"2021-08-30 20:30:00","11785.176","0.000"
"2021-08-30 20:45:00","11785.176","0.000"
"2021-08-30 21:00:00","11785.176","0.000"
"2021-08-30 21:15:00","11785.176","0.000"
"2021-08-30 21:30:00","11785.176","0.000"
"2021-08-30 21:45:00","11785.176","0.000"
"2021-08-30 22:00:00","11785.176","0.000"
"2021-08-30 22:15:00","11785.176","0.000"
"2021-08-30 22:30:00","11785.176","0.000"
"2021-08-30 22:45:00","11785.176","0.000"
"2021-08-30 23:00:00","11785.176","0.000"
"2021-08-30 23:15:00","11785.176","0.000"
"2021-08-30 23:30:00","11785.176","0.000"
"2021-08-30 23:45:00","11785.176","0.000"
"2021-08-31 00:00:00","11785.176","0.000"
"2021-08-31 00:15:00","11785.176","0.000"
"2021-08-31 00:30:00","11785.176","0.000"
"2021-08-31 03:45:00","11785.203","0.076"
"2021-08-31 04:00:00","11785.240","0.147"
"2021-08-31 04:15:00","11785.319","0.317"
"2021-08-31 04:30:00","11785.462","0.569"
"2021-08-31 04:45:00","11785.672","0.840"
"2021-08-31 05:00:00","11785.973","1.207"
"2021-08-31 05:15:00","11786.362","1.556"
"2021-08-31 05:30:00","11786.877","2.057"
"2021-08-31 05:45:00","11787.476","2.398"
"2021-08-31 06:00:00","11788.198","2.888"
"2021-08-31 06:15:00","11789.119","3.685"
"2021-08-31 06:30:00","11790.352","4.930"
"2021-08-31 06:45:00","11791.667","5.259"
"2021-08-31 07:00:00","11793.171","6.018"
"2021-08-31 07:15:00","11794.908","6.946"
"2021-08-31 07:30:00","11796.820","7.650"
"2021-08-31 07:45:00","11798.752","7.725"
"2021-08-31 08:00:00","11800.655","7.613"
"2021-08-31 08:15:00","11802.855","8.800"
"2021-08-31 08:30:00","11805.376","10.084"
"2021-08-31 08:45:00","11807.947","10.282"
"2021-08-31 09:00:00","11810.454","10.028"
"2021-08-31 09:15:00","11813.143","10.756"
"2021-08-31 09:30:00","11815.651","10.035"
"2021-08-31 09:45:00","11818.432","11.122"
"2021-08-31 10:00:00","11821.416","11.937"
"2021-08-31 10:15:00","11824.063","10.587"
"2021-08-31 10:30:00","11826.546","9.934"
"2021-08-31 10:45:00","11829.087","10.163"
"2021-08-31 11:00:00","11831.824","10.949"
"2021-08-31 11:15:00","11834.465","10.563"
"2021-08-31 11:30:00","11837.038","10.293"
"2021-08-31 11:45:00","11839.338","9.200"
"2021-08-31 12:00:00","11841.823","9.938"
"2021-08-31 12:15:00","11844.612","11.156"
"2021-08-31 12:30:00","11847.049","9.750"
"2021-08-31 12:45:00","11849.149","8.398"
"2021-08-31 13:00:00","11851.337","8.754"
"2021-08-31 13:15:00","11853.434","8.387"
"2021-08-31 13:30:00","11855.212","7.111"
"2021-08-31 13:45:00","11857.073","7.443"
"2021-08-31 14:00:00","11859.030","7.828"
"2021-08-31 14:15:00","11860.738","6.834"
"2021-08-31 14:30:00","11862.335","6.387"
"2021-08-31 15:30:00","11867.161","3.978"
"2021-08-31 15:45:00","11868.056","3.581"
"2021-08-31 16:00:00","11868.884","3.312"
"2021-08-31 16:15:00","11869.477","2.373"
"2021-08-31 16:30:00","11870.019","2.169"
"2021-08-31 16:45:00","11870.484","1.859"
"2021-08-31 17:00:00","11870.773","1.156"
"2021-08-31 17:15:00","11871.008","0.940"
"2021-08-31 17:30:00","11871.174","0.665"
"2021-08-31 17:45:00","11871.297","0.491"
"2021-08-31 18:00:00","11871.362","0.261"
"2021-08-31 18:15:00","11871.407","0.177"
"2021-08-31 18:30:00","11871.425","0.074"
"2021-08-31 18:45:00","11871.432","0.028"
"2021-08-31 19:00:00","11871.438","0.023"
"2021-08-31 19:15:00","11871.438","0.000"
"2021-08-31 19:30:00","11871.438","0.000"
"2021-08-31 19:45:00","11871.438","0.000"
"2021-08-31 20:00:00","11871.438","0.000"
"2021-08-31 20:15:00","11871.438","0.000"
"2021-08-31 20:30:00","11871.438","0.000"
"2021-08-31 20:45:00","11871.438","0.000"
"2021-08-31 21:00:00","11871.438","0.000"
"2021-08-31 21:15:00","11871.438","0.000"
"2021-08-31 21:30:00","11871.438","0.000"
"2021-08-31 21:45:00","11871.438","0.000"
"2021-08-31 22:00:00","11871.438","0.000"
"2021-08-31 22:15:00","11871.438","0.000"
"2021-08-31 22:30:00","11871.438","0.000"
"2021-08-31 22:45:00","11871.438","0.000"
"2021-08-31 23:00:00","11871.438","0.000"
"2021-08-31 23:15:00","11871.438","0.000"
"2021-08-31 23:30:00","11871.438","0.000"
"2021-08-31 23:45:00","11871.438","0.000"
"2021-09-01 00:00:00","11871.438","0.000"
"2021-09-01 00:15:00","11871.438","0.000"
"2021-09-01 00:30:00","11871.438","0.000"
"2021-09-01 00:45:00","11871.438","0.000"
"2021-09-01 01:00:00","11871.438","0.000"
"2021-09-01 01:15:00","11871.438","0.000"
"2021-09-01 01:30:00","11871.438","0.000"
"2021-09-01 01:45:00","11871.438","0.000"
"2021-09-01 02:00:00","11871.438","0.000"
"2021-09-01 02:15:00","11871.438","0.000"
"2021-09-01 02:30:00","11871.438","0.000"
"2021-09-01 02:45:00","11871.438","0.000"
"2021-09-01 03:00:00","11871.438","0.000"
"2021-09-01 03:15:00","11871.441","0.011"
"2021-09-01 03:30:00","11871.447","0.023"
"2021-09-01 03:45:00","11871.465","0.073"
"2021-09-01 04:00:00","11871.505","0.159"
"2021-09-01 04:15:00","11871.562","0.229"
"2021-09-01 04:30:00","11871.668","0.422"
"2021-09-01 04:45:00","11871.802","0.539"
"2021-09-01 05:00:00","11872.053","1.003"
"2021-09-01 05:15:00","11872.384","1.324"
"2021-09-01 05:30:00","11872.836","1.810"
"2021-09-01 05:45:00","11873.369","2.130"
"2021-09-01 06:00:00","11874.004","2.539"
"2021-09-01 06:15:00","11874.817","3.253"
"2021-09-01 06:30:00","11875.794","3.906"
"2021-09-01 06:45:00","11876.907","4.452"
"2021-09-01 07:00:00","11878.329","5.688"
"2021-09-01 07:15:00","11879.962","6.534"
"2021-09-01 07:30:00","11881.687","6.898"
"2021-09-01 07:45:00","11883.494","7.228"
"2021-09-01 08:00:00","11885.498","8.017"
"2021-09-01 08:15:00","11887.790","9.170"
"2021-09-01 08:30:00","11890.263","9.891"
"2021-09-01 08:45:00","11892.847","10.335"
"2021-09-01 09:00:00","11895.382","10.139"
"2021-09-01 09:15:00","11898.055","10.692"
"2021-09-01 09:30:00","11900.683","10.515"
"2021-09-01 09:45:00","11903.437","11.014"
"2021-09-01 10:00:00","11906.075","10.551"
"2021-09-01 10:15:00","11908.637","10.251"
"2021-09-01 10:30:00","11911.169","10.125"
"2021-09-01 10:45:00","11913.460","9.164"
"2021-09-01 11:00:00","11916.018","10.234"
"2021-09-01 11:15:00","11918.664","10.582"
"2021-09-01 11:30:00","11921.104","9.762"
"2021-09-01 11:45:00","11923.444","9.358"
"2021-09-01 12:00:00","11925.917","9.892"
"2021-09-01 12:15:00","11928.309","9.569"
"2021-09-01 12:30:00","11930.597","9.153"
"2021-09-01 12:45:00","11932.625","8.112"
"2021-09-01 13:00:00","11934.207","6.327"
"2021-09-01 13:15:00","11936.027","7.279"
"2021-09-01 13:30:00","11937.929","7.610"
"2021-09-01 13:45:00","11939.649","6.878"
"2021-09-01 14:00:00","11940.994","5.382"
"2021-09-01 14:15:00","11942.240","4.983"
"2021-09-01 14:30:00","11943.450","4.841"
"2021-09-01 14:45:00","11944.663","4.851"
"2021-09-01 15:00:00","11945.739","4.306"
"2021-09-01 15:15:00","11946.909","4.680"
"2021-09-01 15:30:00","11948.156","4.987"
"2021-09-01 15:45:00","11949.211","4.219"
"2021-09-01 16:00:00","11950.124","3.654"
"2021-09-01 16:15:00","11950.907","3.128"
"2021-09-01 16:30:00","11951.514","2.430"
"2021-09-01 16:45:00","11951.994","1.919"
"2021-09-01 17:00:00","11952.420","1.704"
"2021-09-01 17:15:00","11952.749","1.316"
"2021-09-01 17:30:00","11952.988","0.955"
"2021-09-01 17:45:00","11953.138","0.601"
"2021-09-01 18:00:00","11953.238","0.400"
"2021-09-01 18:15:00","11953.297","0.234"
"2021-09-01 18:30:00","11953.325","0.112"
"2021-09-01 18:45:00","11953.341","0.067"
"2021-09-01 19:00:00","11953.347","0.023"
"2021-09-01 19:15:00","11953.347","0.000"
"2021-09-01 19:30:00","11953.347","0.000"
"2021-09-01 19:45:00","11953.347","0.000"
"2021-09-01 20:00:00","11953.347","0.000"
"2021-09-01 20:15:00","11953.347","0.000"
"2021-09-01 20:30:00","11953.347","0.000"
"2021-09-01 20:45:00","11953.347","0.000"
"2021-09-01 21:00:00","11953.347","0.000"
"2021-09-01 21:15:00","11953.347","0.000"
"2021-09-01 21:30:00","11953.347","0.000"
"2021-09-01 21:45:00","11953.347","0.000"
"2021-09-01 22:00:00","11953.347","0.000"
"2021-09-01 22:15:00","11953.347","0.000"
"2021-09-01 22:30:00","11953.347","0.000"
"2021-09-01 22:45:00","11953.347","0.000"
"2021-09-01 23:00:00","11953.347","0.000"
"2021-09-01 23:15:00","11953.347","0.000"
"2021-09-01 23:30:00","11953.347","0.000"
"2021-09-01 23:45:00","11953.347","0.000"
"2021-09-02 00:00:00","11953.347","0.000"
"2021-09-02 00:15:00","11953.347","0.000"
"2021-09-02 00:30:00","11953.347","0.000"
"2021-09-02 00:45:00","11953.347","0.000"
"2021-09-02 01:00:00","11953.347","0.000"
"2021-09-02 01:15:00","11953.347","0.000"
"2021-09-02 01:30:00","11953.347","0.000"
"2021-09-02 01:45:00","11953.347","0.000"
"2021-09-02 02:00:00","11953.347","0.000"
"2021-09-02 02:15:00","11953.347","0.000"
"2021-09-02 02:30:00","11953.347","0.000"
"2021-09-02 02:45:00","11953.347","0.000"
"2021-09-02 03:00:00","11953.347","0.000"
"2021-09-02 03:15:00","11953.350","0.010"
"2021-09-02 03:30:00","11953.363","0.055"
"2021-09-02 03:45:00","11953.400","0.145"
"2021-09-02 04:00:02","11953.475","0.303"
"2021-09-02 04:15:00","11953.605","0.520"
"2021-09-02 04:30:00","11953.811","0.824"
"2021-09-02 04:45:00","11954.085","1.096"
"2021-09-02 05:00:00","11954.407","1.285"
"2021-09-02 05:15:00","11954.901","1.978"
"2021-09-02 05:30:00","11955.541","2.560"
"2021-09-02 05:45:00","11956.301","3.040"
"2021-09-02 06:00:00","11957.132","3.325"
"2021-09-02 06:15:00","11958.239","4.426"
"2021-09-02 06:30:00","11959.661","5.690"
"2021-09-02 06:45:00","11961.072","5.645"
"2021-09-02 07:00:00","11962.523","5.803"
"2021-09-02 07:15:00","11964.178","6.619"
"2021-09-02 07:30:00","11965.828","6.600"
"2021-09-02 07:45:00","11967.743","7.660"
"2021-09-02 08:00:00","11969.524","7.122"
"2021-09-02 08:15:00","11971.475","7.807"
"2021-09-02 08:30:00","11973.490","8.060"
"2021-09-02 08:45:00","11975.525","8.140"
"2021-09-02 09:00:00","11977.544","8.075"
"2021-09-02 09:15:00","11979.348","7.217"
"2021-09-02 09:30:00","11981.442","8.376"
"2021-09-02 09:45:00","11983.503","8.245"
"2021-09-02 10:00:00","11985.752","8.994"
"2021-09-02 10:15:00","11987.974","8.888"
"2021-09-02 10:30:00","11990.332","9.432"
"2021-09-02 10:45:00","11992.666","9.338"
"2021-09-02 11:00:00","11994.686","8.079"
"2021-09-02 11:15:00","11997.027","9.363"
"2021-09-02 11:30:00","11998.894","7.469"
"2021-09-02 11:45:00","12000.896","8.006"
"2021-09-02 12:00:00","12002.935","8.158"
"2021-09-02 12:15:00","12004.836","7.601"
"2021-09-02 12:30:00","12006.964","8.514"
"2021-09-02 12:45:00","12008.759","7.181"
"2021-09-02 13:00:00","12010.484","6.900"
"2021-09-02 13:15:00","12012.161","6.705"
"2021-09-02 13:30:00","12013.678","6.070"
"2021-09-02 13:45:00","12015.233","6.220"
"2021-09-02 14:15:00","12017.877","4.986"
"2021-09-02 14:30:00","12019.079","4.806"
"2021-09-02 14:45:00","12020.141","4.249"
"2021-09-02 15:00:00","12021.151","4.037"
"2021-09-02 15:15:00","12022.063","3.648"
"2021-09-02 15:30:00","12023.087","4.096"
"2021-09-02 16:30:00","12026.044","2.144"
"2021-09-02 16:45:00","12026.556","2.048"
"2021-09-02 17:00:00","12026.940","1.534"
"2021-09-02 17:30:00","12027.376","0.702"
"2021-09-02 17:45:00","12027.537","0.642"
"2021-09-02 18:00:00","12027.649","0.448"
"2021-09-02 18:15:00","12027.717","0.272"
"2021-09-02 18:30:00","12027.749","0.130"
"2021-09-02 18:45:00","12027.762","0.050"
"2021-09-02 19:00:00","12027.765","0.012"
"2021-09-02 19:15:00","12027.765","0.000"
"2021-09-02 19:30:00","12027.765","0.000"
"2021-09-02 19:45:00","12027.765","0.000"
"2021-09-02 20:00:00","12027.765","0.000"
"2021-09-02 20:15:00","12027.765","0.000"
"2021-09-02 20:30:00","12027.765","0.000"
"2021-09-02 20:45:00","12027.765","0.000"
"2021-09-02 21:00:00","12027.765","0.000"
"2021-09-02 21:15:00","12027.765","0.000"
"2021-09-02 21:30:00","12027.765","0.000"
"2021-09-02 22:00:00","12027.765","0.000"
"2021-09-02 22:30:00","12027.765","0.000"
"2021-09-02 22:45:00","12027.765","0.000"
"2021-09-02 23:30:00","12027.765","0.000"
"2021-09-03 00:00:00","12027.765","0.000"
"2021-09-03 00:45:00","12027.765","0.000"
"2021-09-03 01:15:00","12027.765","0.000"
"2021-09-03 01:30:00","12027.765","0.000"
"2021-09-03 01:45:00","12027.765","0.000"
"2021-09-03 02:00:00","12027.765","0.000"
"2021-09-03 02:15:00","12027.765","0.000"
"2021-09-03 02:45:00","12027.765","0.000"
"2021-09-03 03:00:00","12027.765","0.000"
"2021-09-03 03:15:00","12027.766","0.005"
"2021-09-03 03:30:00","12027.769","0.010"
"2021-09-03 03:45:00","12027.786","0.069"
"2021-09-03 04:00:02","12027.828","0.169"
"2021-09-03 04:15:00","12027.908","0.318"
"2021-09-03 04:30:00","12028.045","0.549"
"2021-09-03 04:45:00","12028.266","0.887"
"2021-09-03 05:00:00","12028.541","1.098"
"2021-09-03 05:15:00","12028.878","1.347"
"2021-09-03 05:30:00","12029.374","1.983"
"2021-09-03 05:45:00","12029.947","2.295"
"2021-09-03 06:00:00","12030.600","2.610"
"2021-09-03 06:15:00","12031.379","3.115"
"2021-09-03 06:30:00","12032.219","3.362"
"2021-09-03 06:45:00","12033.171","3.806"
"2021-09-03 07:00:00","12034.334","4.655"
"2021-09-03 07:15:00","12035.526","4.766"
"2021-09-03 07:30:00","12037.089","6.251"
"2021-09-03 07:45:00","12038.696","6.431"
"2021-09-03 08:00:00","12040.581","7.538"
"2021-09-03 08:30:00","12044.574","7.705"
"2021-09-03 08:45:00","12046.653","8.317"
"2021-09-03 09:00:00","12048.720","8.268"
"2021-09-03 09:15:00","12050.789","8.274"
"2021-09-03 09:00:00","12048.720","8.268"
"2021-09-03 09:30:00","12053.233","9.779"
"2021-09-03 09:45:00","12055.769","10.142"
"2021-09-03 10:00:00","12057.865","8.383"
"2021-09-03 10:30:00","12062.221","8.361"
"2021-09-03 10:45:00","12064.609","9.550"
"2021-09-03 12:15:00","12080.117","10.062"
"2021-09-03 13:45:00","12091.726","7.313"
"2021-09-03 14:00:00","12093.454","6.910"
"2021-09-03 14:45:00","12098.099","5.943"
"2021-09-03 15:00:00","12099.321","4.886"
"2021-09-03 15:15:00","12100.496","4.703"
"2021-09-03 15:30:00","12101.433","3.748"
"2021-09-03 15:45:00","12102.476","4.170"
"2021-09-03 16:00:00","12103.515","4.158"
"2021-09-03 16:30:00","12105.302","3.311"
"2021-09-03 16:45:00","12105.988","2.743"
"2021-09-03 17:00:00","12106.533","2.182"
"2021-09-03 17:15:00","12106.894","1.444"
"2021-09-03 17:30:00","12107.218","1.295"
"2021-09-03 18:00:00","12107.608","0.617"
"2021-09-03 18:45:00","12107.754","0.079"
"2021-09-03 19:30:00","12107.760","0.000"
"2021-09-03 20:00:00","12107.760","0.000"
"2021-09-03 21:00:00","12107.760","0.000"
"2021-09-03 21:15:00","12107.760","0.000"
"2021-09-03 22:00:00","12107.760","0.000"
"2021-09-03 22:30:00","12107.760","0.000"
"2021-09-03 23:45:00","12107.760","0.000"
"2021-09-04 01:45:00","12107.760","0.000"
"2021-09-04 02:15:00","12107.760","0.000"
"2021-09-04 02:30:00","12107.760","0.000"
"2021-09-04 02:45:00","12107.760","0.000"
"2021-09-04 03:00:00","12107.760","0.000"
"2021-09-04 03:30:00","12107.770","0.040"
"2021-09-04 03:45:00","12107.789","0.076"
"2021-09-04 04:00:00","12107.835","0.181"
"2021-09-04 04:15:00","12107.909","0.299"
"2021-09-04 04:30:00","12108.030","0.481"
"2021-09-04 04:45:00","12108.238","0.834"
"2021-09-04 05:30:00","12109.332","1.697"
"2021-09-04 06:30:00","12112.735","4.553"
"2021-09-04 06:45:00","12113.974","4.958"
"2021-09-04 07:15:00","12116.921","6.301"
"2021-09-04 08:00:00","12122.502","7.936"
"2021-09-04 08:45:00","12128.676","8.522"
"2021-09-04 09:00:00","12130.952","9.104"
"2021-09-04 09:30:00","12135.812","9.881"
"2021-09-04 09:45:00","12138.430","10.473"
"2021-09-04 10:00:00","12141.037","10.429"
"2021-09-04 10:15:00","12143.577","10.159"
"2021-09-04 10:30:00","12146.075","9.992"
"2021-09-04 11:30:00","12155.931","10.407"
"2021-09-04 12:45:00","12166.364","7.898"
"2021-09-04 13:00:00","12168.432","8.273"
"2021-09-04 13:30:00","12172.532","8.156"
"2021-09-04 13:45:00","12174.264","6.929"
"2021-09-04 14:15:00","12177.428","5.878"
"2021-09-04 14:30:00","12178.914","5.944"
"2021-09-04 14:45:00","12180.212","5.195"
"2021-09-04 15:00:00","12181.467","5.019"
"2021-09-04 16:15:00","12185.885","2.192"
"2021-09-04 16:30:00","12186.355","1.879"
"2021-09-04 17:00:00","12186.988","1.085"
"2021-09-04 17:15:00","12187.211","0.894"
"2021-09-04 17:45:00","12187.558","0.551"
"2021-09-04 18:00:00","12187.640","0.326"
"2021-09-04 18:15:00","12187.687","0.190"
"2021-09-04 18:30:00","12187.714","0.108"
"2021-09-04 19:30:00","12187.728","0.000"
"2021-09-04 20:15:00","12187.728","0.000"
"2021-09-04 21:45:00","12187.728","0.000"
"2021-09-04 22:00:00","12187.728","0.000"
"2021-09-04 22:15:00","12187.728","0.000"
"2021-09-04 22:45:00","12187.728","0.000"
"2021-09-04 23:00:00","12187.728","0.000"
"2021-09-04 23:30:00","12187.728","0.000"
"2021-09-05 00:00:00","12187.728","0.000"
"2021-09-05 00:15:00","12187.728","0.000"
"2021-09-05 00:45:00","12187.728","0.000"
"2021-09-05 01:00:00","12187.728","0.000"
"2021-09-05 02:15:00","12187.728","0.000"
"2021-09-05 02:45:00","12187.728","0.000"
"2021-09-05 03:30:00","12187.731","0.012"
"2021-09-05 03:45:00","12187.741","0.040"
"2021-09-05 04:00:01","12187.769","0.112"
"2021-09-05 04:15:00","12187.820","0.204"
"2021-09-05 04:30:00","12187.911","0.367"
"2021-09-05 04:45:00","12188.041","0.519"
"2021-09-05 05:45:00","12189.226","1.784"
"2021-09-05 06:45:00","12193.014","4.808"
"2021-09-05 07:00:00","12194.279","5.059"
"2021-09-05 07:45:00","12198.494","6.243"
"2021-09-05 08:15:00","12202.187","7.855"
"2021-09-05 09:30:00","12212.920","8.652"
"2021-09-05 10:00:00","12217.429","9.519"
"2021-09-05 10:15:00","12219.654","8.898"
"2021-09-05 10:45:00","12224.489","9.135"
"2021-09-05 11:45:00","12233.125","9.115"
"2021-09-05 13:30:00","12248.147","7.606"
"2021-09-05 13:45:00","12249.952","7.222"
"2021-09-05 14:00:00","12251.664","6.849"
"2021-09-05 14:45:00","12255.372","4.153"
"2021-09-05 15:30:00","12258.038","3.323"
"2021-09-05 16:30:00","12260.419","1.732"
"2021-09-05 16:45:00","12260.674","1.023"
"2021-09-05 17:15:00","12260.965","0.540"
"2021-09-05 18:45:00","12261.290","0.028"
"2021-09-05 21:30:00","12261.293","0.000"
"2021-09-05 22:00:00","12261.293","0.000"
"2021-09-05 22:45:00","12261.293","0.000"
"2021-09-05 23:45:00","12261.293","0.000"
"2021-09-06 00:45:00","12261.293","0.000"
"2021-09-06 01:15:00","12261.293","0.000"
"2021-09-06 01:45:01","12261.293","0.000"
"2021-09-06 02:45:00","12261.293","0.000"
"2021-09-06 03:45:01","12261.313","0.051"
"2021-09-06 04:00:00","12261.343","0.120"
"2021-09-06 04:30:00","12261.535","0.543"
"2021-09-06 05:45:00","12263.109","1.860"
"2021-09-06 06:15:00","12264.279","2.344"
"2021-09-06 06:45:00","12265.492","2.602"
"2021-09-06 07:15:00","12267.622","4.955"
"2021-09-06 07:30:00","12269.024","5.607"
"2021-09-06 08:15:00","12274.022","7.280"
"2021-09-06 08:45:00","12277.741","7.530"
"2021-09-06 10:15:00","12289.248","7.647"
"2021-09-06 11:15:00","12297.234","8.119"
"2021-09-06 11:30:00","12298.982","6.993"
"2021-09-06 12:00:00","12302.871","7.991"
"2021-09-06 12:30:00","12306.670","7.927"
"2021-09-06 13:30:00","12314.376","7.611"
"2021-09-06 14:15:00","12319.534","6.853"
"2021-09-06 14:45:00","12322.915","6.871"
"2021-09-06 16:15:00","12328.995","3.290"
"2021-09-06 16:30:00","12329.675","2.722"
"2021-09-06 17:00:00","12330.566","1.431"
"2021-09-06 17:30:00","12330.929","0.565"
"2021-09-06 19:45:00","12331.240","0.000"
"2021-09-06 20:15:00","12331.240","0.000"
"2021-09-06 21:00:00","12331.240","0.000"
"2021-09-06 23:15:00","12331.240","0.000"
"2021-09-06 23:30:00","12331.240","0.000"
"2021-09-06 23:45:00","12331.240","0.000"
"2021-09-07 00:00:00","12331.240","0.000"
"2021-09-07 00:15:00","12331.240","0.000"
"2021-09-07 00:30:00","12331.240","0.000"
"2021-09-07 00:45:00","12331.240","0.000"
"2021-09-07 01:00:00","12331.240","0.000"
"2021-09-07 01:15:00","12331.240","0.000"
"2021-09-07 01:30:00","12331.240","0.000"
"2021-09-07 01:45:00","12331.240","0.000"
"2021-09-07 02:00:00","12331.240","0.000"
"2021-09-07 02:15:00","12331.240","0.000"
"2021-09-07 02:30:00","12331.240","0.000"
"2021-09-07 02:45:00","12331.240","0.000"
"2021-09-07 03:00:00","12331.240","0.000"
"2021-09-07 03:45:00","12331.261","0.060"
"2021-09-07 04:00:19","12331.290","0.118"
"2021-09-07 04:15:00","12331.341","0.202"
"2021-09-07 05:45:00","12332.871","2.186"
"2021-09-07 06:00:00","12333.480","2.437"
"2021-09-07 06:15:00","12334.270","3.160"
"2021-09-07 06:30:00","12335.194","3.698"
"2021-09-07 06:45:00","12336.204","4.038"
"2021-09-07 07:00:00","12337.409","4.821"
"2021-09-07 09:15:00","12352.724","8.253"
"2021-09-07 10:30:00","12364.125","8.747"
"2021-09-07 10:45:00","12366.325","8.801"
"2021-09-07 11:15:00","12370.718","9.131"
"2021-09-07 11:45:00","12375.052","7.956"
"2021-09-07 12:00:00","12376.747","6.781"
"2021-09-07 12:15:00","12378.355","6.429"
"2021-09-07 12:45:00","12381.395","5.980"
"2021-09-07 13:00:00","12382.844","5.793"
"2021-09-07 13:15:00","12384.235","5.565"
"2021-09-07 13:30:00","12385.775","6.163"
"2021-09-07 13:45:00","12387.173","5.589"
